"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";MPN;Sexo;"Rango de edad"
batman;Batman;"Bustos y Figuras";Medida;10;Color;Blanco;;;550.00;390.00;0.05;12.00;12.00;12.00;;imp-15;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
robert-plant-7;;;Medida;10;Color;Azul;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Celeste;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Chocolate;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Cobalto;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Cobre;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Dorado;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Fucsia;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Gris;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;"Gris Claro";;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Kriptonita;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Naranja;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Rojo;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Verde;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Piedra;;;630.00;;0.00;0.00;0.00;0.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;10;Color;Violeta;;;620.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Blanco;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Negro;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Amarillo;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Azul;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Celeste;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Chocolate;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Cobalto;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Cobre;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Dorado;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Fucsia;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Gris;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;"Gris Claro";;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Kriptonita;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Naranja;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Rojo;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Verde;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Violeta;;;900.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;12;Color;Piedra;;;910.00;;0.00;0.00;0.00;0.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Blanco;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Negro;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Amarillo;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Azul;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Celeste;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Chocolate;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Cobalto;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Cobre;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Dorado;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Fucsia;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Gris;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;"Gris Claro";;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Kriptonita;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Naranja;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Rojo;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Verde;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Violeta;;;1,230.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Blanco;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;15;Color;Piedra;;;1,250.00;;0.00;0.00;0.00;0.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Negro;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Amarillo;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Azul;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Celeste;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Chocolate;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Cobalto;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Cobre;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Dorado;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Fucsia;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Gris;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;"Gris Claro";;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Kriptonita;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Naranja;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Rojo;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Verde;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Violeta;;;1,510.00;;0.04;12.00;12.00;12.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;17;Color;Piedra;;;1,540.00;;0.00;0.00;0.00;0.00;;imp-36;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Blanco;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Negro;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Amarillo;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Azul;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Celeste;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Chocolate;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Cobalto;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Cobre;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Dorado;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Fucsia;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Gris;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;"Gris Claro";;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Kriptonita;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Naranja;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Piedra;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Rojo;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Verde;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
robert-plant-7;;;Medida;26;Color;Violeta;;;3,590.00;;0.04;0.00;0.00;0.00;;;;;;;;;;;;;;
playstation-simbolos;"PlayStation Símbolos";"Escritorio > Gadgets";Medida;5;;;;;450.00;;0.04;12.00;12.00;12.00;;imp-62;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
playstation-simbolos;;;Medida;10;;;;;1,380.00;;0.14;12.00;12.00;12.00;;imp-62;;;;;;;;;;;;
playstation-simbolos;;;Medida;15;;;;;2,420.00;;0.37;12.00;12.00;12.00;;imp-62;;;;;;;;;;;;
playstation-simbolos;;;Medida;20;;;;;3,480.00;;0.50;12.00;12.00;12.00;;imp-62;;;;;;;;;;;;
unicornio-low-poly;"Unicornio Low Poly";Animales;Color;Blanco;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
unicornio-low-poly;;;Color;Negro;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Acqua;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Amarillo;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Azul;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Celeste;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Chocolate;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Cobalto;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Cobre;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Dorado;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Fucsia;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Gris;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;"Gris Claro";;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;"Gris Metalizado";;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Kriptonita;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Piedra;;;;;3,000.00;;0.00;0.00;0.00;0.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Naranja;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Rojo;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Rosa;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Verde;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
unicornio-low-poly;;;Color;Violeta;;;;;3,460.00;;0.35;12.00;12.00;12.00;;imp-57;;;;;;;;;;;;
rino-low-poly;"Rino Low Poly";Animales;Color;Blanco;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
rino-low-poly;;;Color;Negro;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Acqua;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Amarillo;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Azul;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Celeste;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Chocolate;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Cobalto;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Cobre;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Dorado;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Fucsia;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Gris;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;"Gris Claro";;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;"Gris Metalizado";;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Kriptonita;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Naranja;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Piedra;;;;;3,040.00;;0.00;0.00;0.00;0.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Rojo;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Rosa;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Verde;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
rino-low-poly;;;Color;Violeta;;;;;3,350.00;;0.35;12.00;12.00;12.00;;imp-53;;;;;;;;;;;;
white-walker;"White Walker";"Bustos y Figuras";Medida;25;Color;Blanco;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
white-walker;;;Medida;25;Color;Negro;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Acqua;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Amarillo;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Azul;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Celeste;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Chocolate;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Cobalto;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Cobre;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Dorado;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Fucsia;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Gris;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;"Gris Claro";;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;"Gris Metalizado";;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Kriptonita;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Naranja;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Piedra;;;2,910.00;;0.00;0.00;0.00;0.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Rojo;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Rosa;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Verde;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;25;Color;Violeta;;;3,160.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Blanco;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Negro;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Acqua;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Amarillo;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Azul;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Celeste;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Chocolate;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Cobalto;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Cobre;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Dorado;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Fucsia;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Gris;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;"Gris Claro";;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;"Gris Metalizado";;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Kriptonita;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Piedra;;;1,710.00;;0.00;0.00;0.00;0.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Naranja;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Rojo;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Rosa;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Verde;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
white-walker;;;Medida;15;Color;Violeta;;;1,690.00;;0.33;12.00;12.00;12.00;;imp-14;;;;;;;;;;;;
oso-low-poly;"Oso Low Poly";Animales;Color;Blanco;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;SI;NO;"<p>La medida proporcionada, es el&nbsp;tama&ntilde;o&nbsp;total de la impresi&oacute;n.</p>

<p><br />
&iexcl;Trabajamos a pedido! Demoramos entre 24 y 96 hs en realizar tu impresi&oacute;n. Consultanos por distintos tama&ntilde;os, personalizaciones u otros dise&ntilde;os. Tambien realizamos trabajos de pintura (ver categoria &quot;EXCLUSIVOS&quot;)</p>

<p>&nbsp;</p>

<p>Material: PLA&nbsp;</p>

<p>Impresiones realizadas en Mar del Plata.</p>
";"impresion 3d, mardel3d, 3d, mar del plata impresion 3d";;;Mardel3D;SI;;;
oso-low-poly;;;Color;Negro;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
oso-low-poly;;;Color;Acqua;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
oso-low-poly;;;Color;Amarillo;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
oso-low-poly;;;Color;Azul;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
oso-low-poly;;;Color;Celeste;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
oso-low-poly;;;Color;Chocolate;;;;;3,280.00;2,480.00;0.51;12.00;12.00;12.00;;imp-56;;;;;;;;;;;;
